t,x,y
1.700000000E0,-3.193311675E-1,1.161134547E-1
1.733333333E0,-3.235848030E-1,1.558137003E-1
1.766666667E0,-3.245716558E-1,1.716113794E-1
1.800000000E0,-3.239615260E-1,1.773779745E-1
1.833333333E0,-3.268205778E-1,1.619517831E-1
1.866666667E0,-3.270223237E-1,1.430170259E-1
1.900000000E0,-3.210024265E-1,1.019977879E-1
1.933333333E0,-3.054850633E-1,5.867115256E-2
1.966666667E0,-2.848173226E-1,2.358979935E-2
2.000000000E0,-2.655734278E-1,-1.057746552E-3
2.033333333E0,-2.435475178E-1,-2.549129715E-2
2.066666667E0,-2.335639584E-1,-3.123373343E-2
2.100000000E0,-2.180868174E-1,-4.067456850E-2
2.133333333E0,-2.058908934E-1,-4.726460417E-2
2.166666667E0,-1.841190490E-1,-6.158626686E-2
2.200000000E0,-1.635882613E-1,-8.184083326E-2
2.233333333E0,-1.678519349E-1,-7.874324959E-2
2.266666667E0,-1.873507470E-1,-7.028552118E-2
2.300000000E0,-2.064527774E-1,-6.091341536E-2
2.333333333E0,-2.239382342E-1,-5.078682507E-2
2.366666667E0,-2.417774683E-1,-3.899439063E-2
2.400000000E0,-2.568066615E-1,-2.681265903E-2
2.433333333E0,-2.688049213E-1,-1.451398209E-2
2.466666667E0,-2.781880970E-1,-5.604103511E-4
2.500000000E0,-2.883318567E-1,1.876663261E-2
2.533333333E0,-3.061522802E-1,5.873626501E-2
2.566666667E0,-3.185963607E-1,9.495778535E-2
2.600000000E0,-3.276449600E-1,1.378778843E-1
2.633333333E0,-3.316671171E-1,1.771223666E-1
2.666666667E0,-3.325978152E-1,1.936636754E-1
2.700000000E0,-3.321420233E-1,1.989197155E-1
2.733333333E0,-3.329129091E-1,1.837218139E-1
2.766666667E0,-3.334483412E-1,1.620743507E-1
2.800000000E0,-3.264790083E-1,1.216149420E-1
2.833333333E0,-3.111557889E-1,7.994429446E-2
2.866666667E0,-2.891531331E-1,4.464154517E-2
2.900000000E0,-2.697737179E-1,1.998865342E-2
2.933333333E0,-2.467094158E-1,-3.373457475E-3
2.966666667E0,-2.353897427E-1,-1.060314723E-2
3.000000000E0,-2.195033509E-1,-2.042936135E-2
3.033333333E0,-2.064059119E-1,-2.773474741E-2
3.066666667E0,-1.851834699E-1,-4.235175777E-2
3.100000000E0,-1.678295748E-1,-5.990492742E-2
3.133333333E0,-1.748667558E-1,-5.884584741E-2
3.166666667E0,-1.906258315E-1,-5.177759953E-2
3.200000000E0,-2.100679993E-1,-4.278202018E-2
3.233333333E0,-2.295120862E-1,-3.206488914E-2
3.266666667E0,-2.477274671E-1,-1.981898588E-2
3.300000000E0,-2.628851286E-1,-7.399983822E-3
3.333333333E0,-2.745882905E-1,4.878241767E-3
3.366666667E0,-2.833966505E-1,1.807730893E-2
3.400000000E0,-2.930528011E-1,3.721575827E-2
3.433333333E0,-3.019512353E-1,5.645690278E-2
3.466666667E0,-3.147641691E-1,8.904617124E-2
3.500000000E0,-3.252905130E-1,1.287985372E-1
3.533333333E0,-3.310374044E-1,1.697033464E-1
3.566666667E0,-3.323372496E-1,2.070072079E-1
3.600000000E0,-3.308646659E-1,2.258468051E-1
3.633333333E0,-3.340440009E-1,1.987457519E-1
3.666666667E0,-3.328067992E-1,1.570476385E-1
3.700000000E0,-3.239990225E-1,1.168683358E-1
3.733333333E0,-3.069626660E-1,7.560772953E-2
3.766666667E0,-2.839886786E-1,4.018346483E-2
3.800000000E0,-2.619320486E-1,1.344069192E-2
3.833333333E0,-2.457647869E-1,-3.969700995E-3
3.866666667E0,-2.336497090E-1,-1.147963152E-2
3.900000000E0,-2.174085565E-1,-2.113492723E-2
3.933333333E0,-2.002031991E-1,-2.969341241E-2
3.966666667E0,-1.776831342E-1,-4.642883410E-2
4.000000000E0,-1.674188664E-1,-5.422501524E-2
4.033333333E0,-1.794982051E-1,-4.724124665E-2
4.066666667E0,-1.959661481E-1,-3.902667659E-2
4.100000000E0,-2.176389157E-1,-2.594461528E-2
4.133333333E0,-2.288772851E-1,-1.944912463E-2
4.166666667E0,-2.459475281E-1,-6.994175633E-3
4.200000000E0,-2.620443866E-1,7.866153690E-3
4.233333333E0,-2.741046886E-1,2.207382844E-2
4.266666667E0,-2.827711540E-1,3.694668750E-2
4.300000000E0,-2.911645243E-1,5.458258098E-2
4.333333333E0,-3.009414608E-1,7.711395709E-2
4.366666667E0,-3.127387191E-1,1.116793779E-1
4.400000000E0,-3.225693571E-1,1.544584119E-1
4.433333333E0,-3.275883751E-1,1.942689504E-1
4.466666667E0,-3.271314517E-1,2.311164420E-1
4.500000000E0,-3.285431741E-1,2.462659888E-1
4.533333333E0,-3.284604882E-1,2.230266216E-1
4.566666667E0,-3.286627910E-1,1.770181428E-1
4.600000000E0,-3.141242459E-1,1.258567465E-1
4.633333333E0,-3.008886733E-1,9.081457303E-2
4.666666667E0,-2.780013625E-1,5.506502027E-2
4.700000000E0,-2.615250871E-1,3.372383512E-2
4.733333333E0,-2.521820016E-1,2.556555099E-2
4.766666667E0,-2.396957679E-1,1.658422599E-2
4.800000000E0,-2.241238866E-1,7.205979508E-3
4.833333333E0,-1.969209022E-1,-1.150746436E-2
4.866666667E0,-1.745983040E-1,-2.870310882E-2
4.900000000E0,-1.680122547E-1,-3.261673577E-2
4.933333333E0,-1.763948322E-1,-3.235956772E-2
4.966666667E0,-1.939254613E-1,-2.412837589E-2
5.000000000E0,-2.125266100E-1,-1.531545871E-2
5.033333333E0,-2.313233857E-1,-4.764713278E-3
5.066666667E0,-2.485886201E-1,7.680518061E-3
5.100000000E0,-2.640139332E-1,2.050170572E-2
5.133333333E0,-2.754717778E-1,3.340353172E-2
5.166666667E0,-2.833630856E-1,4.697150474E-2
5.200000000E0,-2.921202881E-1,6.568092143E-2
5.233333333E0,-3.021963016E-1,8.892825004E-2
5.266666667E0,-3.145198045E-1,1.233458582E-1
5.300000000E0,-3.243393292E-1,1.657645352E-1
5.333333333E0,-3.289331580E-1,2.053600285E-1
5.366666667E0,-3.289138917E-1,2.415699155E-1
5.400000000E0,-3.299356097E-1,2.550103981E-1
5.433333333E0,-3.308690752E-1,2.292565042E-1
5.466666667E0,-3.294364397E-1,1.801404190E-1
5.500000000E0,-3.146032194E-1,1.260699480E-1
5.533333333E0,-2.972232307E-1,9.115425744E-2
5.566666667E0,-2.854422021E-1,7.181493872E-2
5.600000000E0,-2.669890794E-1,4.606688571E-2
5.633333333E0,-2.434910088E-1,2.247790844E-2
5.666666667E0,-2.299912069E-1,1.548152540E-2
5.700000000E0,-2.134730011E-1,6.084074437E-3
5.733333333E0,-2.017786310E-1,-3.764760312E-4
5.766666667E0,-1.802122773E-1,-1.700690103E-2
5.800000000E0,-1.676704301E-1,-2.777586913E-2
5.833333333E0,-1.690606052E-1,-2.783331155E-2
5.866666667E0,-1.946023726E-1,-1.808247791E-2
5.900000000E0,-2.150898474E-1,-8.166710618E-3
5.933333333E0,-2.347017540E-1,3.614051035E-3
5.966666667E0,-2.522793989E-1,1.619290306E-2
6.000000000E0,-2.668963870E-1,2.929250094E-2
6.033333333E0,-2.776675938E-1,4.242300456E-2
6.066666667E0,-2.853226762E-1,5.629874172E-2
6.100000000E0,-2.924582694E-1,7.164511530E-2
6.133333333E0,-3.050968624E-1,9.885341217E-2
6.166666667E0,-3.180552458E-1,1.346330556E-1
6.200000000E0,-3.278061963E-1,1.763745545E-1
6.233333333E0,-3.325125503E-1,2.180570127E-1
6.266666667E0,-3.324328665E-1,2.538169064E-1
6.300000000E0,-3.332096673E-1,2.558714281E-1
6.333333333E0,-3.353871222E-1,2.376959700E-1
6.366666667E0,-3.332782000E-1,1.873218830E-1
6.400000000E0,-3.208408794E-1,1.407476552E-1
6.433333333E0,-3.013229346E-1,9.956387542E-2
6.466666667E0,-2.772776102E-1,6.554571642E-2
6.500000000E0,-2.598777961E-1,4.611409812E-2
6.533333333E0,-2.539389054E-1,4.252278318E-2
6.566666667E0,-2.402880973E-1,3.261557116E-2
6.600000000E0,-2.236641835E-1,2.191181408E-2
6.633333333E0,-1.941432501E-1,1.415641925E-3
6.666666667E0,-1.766151189E-1,-1.142905392E-2
6.700000000E0,-1.717853936E-1,-1.433526245E-2
6.733333333E0,-1.822697209E-1,-1.269813506E-2
6.766666667E0,-2.003045248E-1,-4.608140939E-3
6.800000000E0,-2.211628150E-1,6.140440642E-3
6.833333333E0,-2.395767054E-1,1.763342181E-2
6.866666667E0,-2.567632461E-1,3.103526297E-2
6.900000000E0,-2.715342899E-1,4.436536294E-2
6.933333333E0,-2.815648115E-1,5.784897902E-2
6.966666667E0,-2.896162149E-1,7.308102216E-2
7.000000000E0,-2.967489592E-1,9.033113203E-2
7.033333333E0,-3.086358236E-1,1.178251525E-1
7.066666667E0,-3.207363721E-1,1.550967138E-1
7.100000000E0,-3.302034147E-1,1.996120633E-1
7.133333333E0,-3.335730456E-1,2.387357081E-1
7.166666667E0,-3.334650839E-1,2.731051467E-1
7.200000000E0,-3.326796738E-1,2.839676722E-1
7.233333333E0,-3.360914305E-1,2.577506277E-1
7.266666667E0,-3.338175216E-1,2.084483378E-1
7.300000000E0,-3.192353957E-1,1.545997983E-1
7.333333333E0,-3.017552638E-1,1.191227651E-1
7.366666667E0,-2.872980266E-1,9.822305029E-2
7.400000000E0,-2.627821367E-1,7.036461968E-2
7.433333333E0,-2.435380211E-1,5.082272382E-2
7.466666667E0,-2.423593139E-1,5.336796895E-2
7.500000000E0,-2.252552413E-1,4.415316928E-2
7.533333333E0,-2.026405600E-1,2.997354900E-2
7.566666667E0,-1.799899111E-1,1.183412255E-2
7.600000000E0,-1.663946270E-1,-1.468777449E-3
7.633333333E0,-1.774662730E-1,1.943804381E-3
7.666666667E0,-1.979716815E-1,7.188868541E-3
7.700000000E0,-2.126204243E-1,1.870427555E-2
7.733333333E0,-2.354114906E-1,3.240996972E-2
7.766666667E0,-2.535438639E-1,4.545749866E-2
7.800000000E0,-2.676118709E-1,5.741724368E-2
7.833333333E0,-2.775937582E-1,6.942961376E-2
7.866666667E0,-2.858902877E-1,8.318153522E-2
7.900000000E0,-2.942269954E-1,1.000873292E-1
7.933333333E0,-3.061674611E-1,1.267807679E-1
7.966666667E0,-3.190490146E-1,1.626463236E-1
8.000000000E0,-3.285099041E-1,2.045592731E-1
8.033333333E0,-3.321157747E-1,2.436197579E-1
8.066666667E0,-3.313245562E-1,2.766993181E-1
8.100000000E0,-3.321322235E-1,2.867024739E-1
8.133333333E0,-3.341727713E-1,2.399765719E-1
8.166666667E0,-3.325514778E-1,2.205757815E-1
8.200000000E0,-3.163719753E-1,1.546697976E-1
8.233333333E0,-3.067106285E-1,1.331028179E-1
8.266666667E0,-2.837725421E-1,9.663015526E-2
8.300000000E0,-2.528702207E-1,6.006136482E-2
8.333333333E0,-2.433264886E-1,5.327560394E-2
8.366666667E0,-2.280736099E-1,4.337389324E-2
8.400000000E0,-2.121106724E-1,3.339869440E-2
8.433333333E0,-1.960874592E-1,2.500723687E-2
8.466666667E0,-1.650174035E-1,-7.998874309E-4
8.500000000E0,-1.616024995E-1,-4.719823786E-3
8.533333333E0,-1.742668106E-1,-1.593111636E-3
8.566666667E0,-1.950870198E-1,8.204623715E-3
8.600000000E0,-2.176577904E-1,2.515996521E-2
8.633333333E0,-2.340642328E-1,3.139479804E-2
8.666666667E0,-2.516538843E-1,4.522020928E-2
8.700000000E0,-2.645629090E-1,5.805638653E-2
8.733333333E0,-2.740119806E-1,7.037114285E-2
8.766666667E0,-2.824863340E-1,8.598022614E-2
8.800000000E0,-2.908361029E-1,1.041792825E-1
8.833333333E0,-3.040241220E-1,1.354616389E-1
8.866666667E0,-3.168311575E-1,1.743657840E-1
8.900000000E0,-3.250603994E-1,2.181594560E-1
8.933333333E0,-3.285087694E-1,2.554439780E-1
8.966666667E0,-3.267522851E-1,2.874318626E-1
9.000000000E0,-3.284306755E-1,2.963241962E-1
9.033333333E0,-3.300289344E-1,2.449288841E-1
9.066666667E0,-3.251724700E-1,2.034460174E-1
9.100000000E0,-3.105436798E-1,1.577846820E-1
9.133333333E0,-2.891670251E-1,1.182503835E-1
9.166666667E0,-2.649351128E-1,8.709255655E-2
9.200000000E0,-2.534273458E-1,7.475144159E-2
9.233333333E0,-2.449041438E-1,6.898643477E-2
9.266666667E0,-2.282640787E-1,5.775228571E-2
9.300000000E0,-2.022192948E-1,3.948984508E-2
9.333333333E0,-1.795763776E-1,2.412807719E-2
9.366666667E0,-1.659961176E-1,1.492522152E-2
9.400000000E0,-1.665998119E-1,1.368772021E-2
9.433333333E0,-1.798471469E-1,1.779109923E-2
9.466666667E0,-1.989559697E-1,2.618270307E-2
9.500000000E0,-2.192910282E-1,3.700844218E-2
9.533333333E0,-2.378761745E-1,4.874004110E-2
9.566666667E0,-2.545137034E-1,6.205636528E-2
9.600000000E0,-2.687496573E-1,7.513775570E-2
9.633333333E0,-2.778635250E-1,8.832654661E-2
9.666666667E0,-2.857320947E-1,1.040791481E-1
9.700000000E0,-2.935011831E-1,1.216076373E-1
9.733333333E0,-3.065668152E-1,1.525587392E-1
9.766666667E0,-3.188456142E-1,1.912488049E-1
9.800000000E0,-3.274927089E-1,2.355896814E-1
9.833333333E0,-3.301916663E-1,2.853067862E-1
9.866666667E0,-3.290776967E-1,3.040007861E-1
9.900000000E0,-3.301781490E-1,2.996335627E-1
9.933333333E0,-3.322820533E-1,2.638209440E-1
9.966666667E0,-3.278557474E-1,2.237251844E-1
1.000000000E1,-3.127260394E-1,1.758477899E-1
1.003333333E1,-2.908566274E-1,1.352096651E-1
1.006666667E1,-2.673205188E-1,1.046629933E-1
1.010000000E1,-2.541197414E-1,9.119610979E-2
1.013333333E1,-2.453907362E-1,8.587420599E-2
1.016666667E1,-2.291582949E-1,7.464438480E-2
1.020000000E1,-2.119279068E-1,6.379244693E-2
1.023333333E1,-1.809280935E-1,4.198386223E-2
1.026666667E1,-1.678220479E-1,3.254574850E-2
1.030000000E1,-1.696331367E-1,3.042891751E-2
1.033333333E1,-1.817255370E-1,3.458481262E-2
1.036666667E1,-2.011769620E-1,4.364679622E-2
1.040000000E1,-2.218107546E-1,5.439460174E-2
1.043333333E1,-2.404714744E-1,6.654697299E-2
1.046666667E1,-2.569133143E-1,7.976948162E-2
1.050000000E1,-2.706500800E-1,9.236851161E-2
1.053333333E1,-2.800057350E-1,1.050832334E-1
1.056666667E1,-2.876721564E-1,1.208779551E-1
1.060000000E1,-2.955634938E-1,1.380527946E-1
1.063333333E1,-3.082625926E-1,1.692885096E-1
1.066666667E1,-3.209754920E-1,2.096486659E-1
1.070000000E1,-3.291658359E-1,2.534550209E-1
1.073333333E1,-3.313394236E-1,2.982263195E-1
1.076666667E1,-3.337522849E-1,3.226576371E-1
1.080000000E1,-3.298135774E-1,3.212367485E-1
1.083333333E1,-3.351220283E-1,2.869835522E-1
1.086666667E1,-3.333701098E-1,2.434138386E-1
1.090000000E1,-3.225142441E-1,1.991617481E-1
1.093333333E1,-3.015514492E-1,1.559347060E-1
1.096666667E1,-2.765412680E-1,1.198164584E-1
1.100000000E1,-2.554260566E-1,9.668326613E-2
1.103333333E1,-2.466443887E-1,9.024992133E-2
1.106666667E1,-2.308401042E-1,7.921202416E-2
1.110000000E1,-2.143293989E-1,6.937887940E-2
1.113333333E1,-1.901087227E-1,5.247830271E-2
1.116666667E1,-1.780831178E-1,4.129673241E-2
1.120000000E1,-1.619954823E-1,2.635949803E-2
1.123333333E1,-1.692229334E-1,3.268203455E-2
1.126666667E1,-2.074317126E-1,5.089500833E-2
1.130000000E1,-2.284933780E-1,6.178312673E-2
1.133333333E1,-2.463037102E-1,7.412284150E-2
1.136666667E1,-2.623210496E-1,8.793025908E-2
1.140000000E1,-2.745330021E-1,1.004088166E-1
1.143333333E1,-2.832626514E-1,1.131165644E-1
1.146666667E1,-2.914323369E-1,1.304715168E-1
1.150000000E1,-3.052067799E-1,1.587543446E-1
1.153333333E1,-3.123228210E-1,1.782108433E-1
1.156666667E1,-3.249492052E-1,2.210685586E-1
1.160000000E1,-3.324703686E-1,2.641438139E-1
1.163333333E1,-3.406187499E-1,3.054994048E-1
1.166666667E1,-3.383435099E-1,3.242328067E-1
1.170000000E1,-3.394834767E-1,3.155497737E-1
1.173333333E1,-3.396938284E-1,2.741058575E-1
1.176666667E1,-3.314738429E-1,2.284755085E-1
1.180000000E1,-3.127398477E-1,1.821690755E-1
1.183333333E1,-2.890550077E-1,1.436868663E-1
1.186666667E1,-2.671629428E-1,1.169452772E-1
1.190000000E1,-2.561716137E-1,1.071319315E-1
1.193333333E1,-2.465947345E-1,1.002310633E-1
1.196666667E1,-2.300055644E-1,9.020680633E-2
1.200000000E1,-2.035825871E-1,7.217187518E-2
1.203333333E1,-1.806870150E-1,5.580539626E-2
1.206666667E1,-1.673278134E-1,4.653448660E-2
1.210000000E1,-1.712502907E-1,4.626576778E-2
1.213333333E1,-1.864133790E-1,5.194155655E-2
1.216666667E1,-2.077733833E-1,6.164402521E-2
1.220000000E1,-2.279867741E-1,7.272136005E-2
1.223333333E1,-2.470881459E-1,8.506516594E-2
1.226666667E1,-2.636647472E-1,9.824928854E-2
1.230000000E1,-2.756142187E-1,1.106890235E-1
1.233333333E1,-2.842438793E-1,1.245388428E-1
1.236666667E1,-2.923835609E-1,1.410311591E-1
1.240000000E1,-3.018176099E-1,1.625637120E-1
1.243333333E1,-3.158704106E-1,1.971580819E-1
1.246666667E1,-3.288264474E-1,2.403280114E-1
1.250000000E1,-3.362654089E-1,2.844476534E-1
1.253333333E1,-3.384924387E-1,3.296252107E-1
1.256666667E1,-3.399116094E-1,3.461010457E-1
1.260000000E1,-3.400872950E-1,3.355682330E-1
1.263333333E1,-3.401869238E-1,2.957081439E-1
1.266666667E1,-3.327445189E-1,2.530388164E-1
1.270000000E1,-3.162625095E-1,2.087536348E-1
1.273333333E1,-2.922909579E-1,1.687718959E-1
1.276666667E1,-2.677420419E-1,1.396553846E-1
1.280000000E1,-2.570048434E-1,1.301808853E-1
1.283333333E1,-2.476374023E-1,1.233901874E-1
1.286666667E1,-2.306935710E-1,1.129576878E-1
1.290000000E1,-2.042399738E-1,9.549918511E-2
1.293333333E1,-1.809113781E-1,7.838362789E-2
1.296666667E1,-1.698854666E-1,7.187194841E-2
1.300000000E1,-1.729780492E-1,7.139720956E-2
1.303333333E1,-1.884648909E-1,7.605107364E-2
1.306666667E1,-2.091055919E-1,8.581347922E-2
1.310000000E1,-2.295392440E-1,9.728480736E-2
1.313333333E1,-2.485185421E-1,1.097919267E-1
1.316666667E1,-2.651289471E-1,1.230334233E-1
1.320000000E1,-2.782246009E-1,1.368884404E-1
1.323333333E1,-2.871343512E-1,1.497023519E-1
1.326666667E1,-2.954716454E-1,1.659933061E-1
1.330000000E1,-3.038180652E-1,1.847124957E-1
1.333333333E1,-3.171240677E-1,2.174525372E-1
1.336666667E1,-3.289363856E-1,2.580725396E-1
1.340000000E1,-3.361980156E-1,2.999971434E-1
1.343333333E1,-3.384554765E-1,3.439582469E-1
1.346666667E1,-3.381918809E-1,3.600436518E-1
1.350000000E1,-3.394159688E-1,3.472043696E-1
1.353333333E1,-3.392286483E-1,3.051301631E-1
1.356666667E1,-3.324146095E-1,2.626112156E-1
1.360000000E1,-3.161641788E-1,2.171368193E-1
1.363333333E1,-2.919517087E-1,1.767416247E-1
1.366666667E1,-2.695185745E-1,1.483039834E-1
1.370000000E1,-2.474495261E-1,1.237890402E-1
1.373333333E1,-2.366370809E-1,1.180743049E-1
1.376666667E1,-2.199954916E-1,1.076881810E-1
1.380000000E1,-1.944823123E-1,8.914117299E-2
1.383333333E1,-1.727873041E-1,7.382180439E-2
1.386666667E1,-1.575101828E-1,6.679217499E-2
1.390000000E1,-1.613260935E-1,6.539443096E-2
1.393333333E1,-1.774414970E-1,7.094986145E-2
1.396666667E1,-1.971987987E-1,7.998656636E-2
1.400000000E1,-2.219864697E-1,9.492773533E-2
1.403333333E1,-2.409552091E-1,1.077032732E-1
1.406666667E1,-2.564580950E-1,1.207026689E-1
1.410000000E1,-2.677336133E-1,1.321135535E-1
1.413333333E1,-2.767108994E-1,1.445598302E-1
1.416666667E1,-2.861445164E-1,1.627634565E-1
1.420000000E1,-2.950251305E-1,1.837770177E-1
1.423333333E1,-3.081234892E-1,2.168136663E-1
1.426666667E1,-3.210238962E-1,2.611814937E-1
1.430000000E1,-3.283063931E-1,3.045400351E-1
1.433333333E1,-3.299326800E-1,3.456772104E-1
1.436666667E1,-3.297515725E-1,3.594372881E-1
1.440000000E1,-3.316763058E-1,3.459151115E-1
1.443333333E1,-3.306397761E-1,3.004455438E-1
1.446666667E1,-3.175432348E-1,2.486639767E-1
1.450000000E1,-3.022213048E-1,2.101241440E-1
1.453333333E1,-2.790135114E-1,1.722956712E-1
1.456666667E1,-2.558716604E-1,1.456122510E-1
1.460000000E1,-2.420361619E-1,1.346116542E-1
1.463333333E1,-2.325577324E-1,1.277525935E-1
1.466666667E1,-2.161940196E-1,1.175931465E-1
1.470000000E1,-1.897823200E-1,1.005674987E-1
1.473333333E1,-1.663940696E-1,8.442391302E-2
1.476666667E1,-1.520917164E-1,7.418214297E-2
1.480000000E1,-1.575615627E-1,7.540832533E-2
1.483333333E1,-1.753709458E-1,8.248493309E-2
1.486666667E1,-1.971476178E-1,9.293144259E-2
1.490000000E1,-2.187998730E-1,1.050203928E-1
1.493333333E1,-2.379166007E-1,1.175341189E-1
1.496666667E1,-2.544047335E-1,1.302667358E-1
1.500000000E1,-2.661272705E-1,1.416957644E-1
1.503333333E1,-2.749880991E-1,1.534358865E-1
1.506666667E1,-2.840160547E-1,1.704670226E-1
1.510000000E1,-2.946271540E-1,1.947574121E-1
1.513333333E1,-3.110669498E-1,2.333437045E-1
1.516666667E1,-3.224619606E-1,2.751420228E-1
1.520000000E1,-3.289596978E-1,3.170686348E-1
1.523333333E1,-3.302749457E-1,3.581539388E-1
1.526666667E1,-3.381427422E-1,3.736682660E-1
1.530000000E1,-3.348631812E-1,3.606372261E-1
1.533333333E1,-3.315283941E-1,3.115939581E-1
1.536666667E1,-3.314151367E-1,2.544552241E-1
1.540000000E1,-3.022352967E-1,2.204120012E-1
1.543333333E1,-2.883756062E-1,1.966197293E-1
1.546666667E1,-2.528256237E-1,1.507990142E-1
1.550000000E1,-2.406792233E-1,1.335898132E-1
1.553333333E1,-2.283396990E-1,1.299695788E-1
1.556666667E1,-2.111665250E-1,1.203833802E-1
1.560000000E1,-1.876465649E-1,1.103366453E-1
1.563333333E1,-1.792327380E-1,1.032103329E-1
1.566666667E1,-1.649056143E-1,9.103534287E-2
1.570000000E1,-1.711783103E-1,9.171486012E-2
1.573333333E1,-1.886224680E-1,9.895142333E-2
1.576666667E1,-2.094892399E-1,1.092469590E-1
1.580000000E1,-2.301235724E-1,1.207664905E-1
1.583333333E1,-2.494407691E-1,1.336442549E-1
1.586666667E1,-2.657684904E-1,1.471199047E-1
1.590000000E1,-2.775314898E-1,1.599688462E-1
1.593333333E1,-2.860151413E-1,1.735782471E-1
1.596666667E1,-2.943543018E-1,1.902822566E-1
1.600000000E1,-3.045925112E-1,2.124631210E-1
1.603333333E1,-3.183791224E-1,2.480366004E-1
1.606666667E1,-3.303547706E-1,2.919787953E-1
1.610000000E1,-3.371437711E-1,3.343611162E-1
1.613333333E1,-3.391587969E-1,3.760014773E-1
1.616666667E1,-3.379687657E-1,3.841428540E-1
1.620000000E1,-3.402713961E-1,3.669070189E-1
1.623333333E1,-3.382877526E-1,3.208882893E-1
1.626666667E1,-3.342715053E-1,2.659387262E-1
1.630000000E1,-3.054797816E-1,2.268298940E-1
1.633333333E1,-2.825720530E-1,1.942382800E-1
1.636666667E1,-2.619333113E-1,1.703309988E-1
1.640000000E1,-2.574833084E-1,1.699750220E-1
1.643333333E1,-2.456535022E-1,1.618407130E-1
1.646666667E1,-2.285900649E-1,1.514160775E-1
1.650000000E1,-1.990103017E-1,1.319601882E-1
1.653333333E1,-1.756015796E-1,1.146498009E-1
1.656666667E1,-1.692122786E-1,1.083881084E-1
1.660000000E1,-1.765566253E-1,1.105020431E-1
1.663333333E1,-1.937616556E-1,1.185277375E-1
1.666666667E1,-2.146664088E-1,1.290998957E-1
1.670000000E1,-2.353752100E-1,1.412922556E-1
1.673333333E1,-2.537040024E-1,1.545219563E-1
1.676666667E1,-2.699586966E-1,1.684430128E-1
1.680000000E1,-2.812337452E-1,1.805917864E-1
1.683333333E1,-2.896498797E-1,1.938727538E-1
1.686666667E1,-2.989877206E-1,2.130998429E-1
1.690000000E1,-3.087379671E-1,2.336289250E-1
1.693333333E1,-3.222872605E-1,2.683967380E-1
1.696666667E1,-3.351293361E-1,3.115130943E-1
1.700000000E1,-3.414395760E-1,3.543914901E-1
1.703333333E1,-3.436449659E-1,3.946705866E-1
1.706666667E1,-3.420205163E-1,4.150804715E-1
