t,x,y
8.233333333E0,3.991811222E-2,4.083588559E-1
8.266666667E0,3.902938194E-2,4.074274773E-1
8.300000000E0,3.797993092E-2,4.063194577E-1
8.333333333E0,3.767578051E-2,4.051315873E-1
8.366666667E0,3.750004235E-2,4.042898818E-1
8.400000000E0,3.736328392E-2,4.031109660E-1
8.433333333E0,3.712411286E-2,4.016742371E-1
8.466666667E0,3.700899699E-2,4.005711617E-1
8.500000000E0,3.683529430E-2,3.990486380E-1
8.533333333E0,3.651677547E-2,3.973380637E-1
8.566666667E0,3.652110296E-2,3.959026047E-1
8.600000000E0,3.626560639E-2,3.938549896E-1
8.633333333E0,3.644079911E-2,3.918930125E-1
8.666666667E0,3.617067452E-2,3.899531643E-1
8.700000000E0,3.604370424E-2,3.887867235E-1
8.733333333E0,3.622351441E-2,3.896188310E-1
8.766666667E0,3.610400627E-2,3.912735663E-1
8.800000000E0,3.608929074E-2,3.947834506E-1
8.833333333E0,3.591790834E-2,3.994122012E-1
8.866666667E0,3.543707247E-2,4.046576296E-1
8.900000000E0,3.520514655E-2,4.101901222E-1
8.933333333E0,3.491630237E-2,4.158973188E-1
8.966666667E0,3.479096367E-2,4.214184601E-1
9.000000000E0,3.471552508E-2,4.225471758E-1
9.033333333E0,3.465001280E-2,4.222810647E-1
9.066666667E0,3.461863528E-2,4.223416699E-1
9.100000000E0,3.461141759E-2,4.223142177E-1
9.133333333E0,3.460658513E-2,4.221962287E-1
9.166666667E0,3.458739816E-2,4.217605340E-1
9.200000000E0,3.463086741E-2,4.201298583E-1
9.233333333E0,3.464532740E-2,4.169563348E-1
9.266666667E0,3.493859213E-2,4.147126521E-1
