t,x,y
2.833333333E0,1.502837439E-2,2.196958566E-1
2.866666667E0,1.503766171E-2,2.145148409E-1
2.900000000E0,1.530594765E-2,2.094034226E-1
2.933333333E0,1.537075074E-2,2.035314046E-1
2.966666667E0,1.543006510E-2,1.972959306E-1
3.000000000E0,1.571276226E-2,1.917844155E-1
3.033333333E0,1.592494746E-2,1.873045689E-1
3.066666667E0,1.590753671E-2,1.847014766E-1
3.100000000E0,1.626260885E-2,1.840405872E-1
3.133333333E0,1.674344442E-2,1.843857991E-1
3.166666667E0,1.686917292E-2,1.858324315E-1
3.200000000E0,1.651840510E-2,1.891115865E-1
3.233333333E0,1.604885725E-2,1.940558306E-1
3.266666667E0,1.542294056E-2,2.001835673E-1
3.300000000E0,1.479081929E-2,2.070775495E-1
3.333333333E0,1.449666227E-2,2.143817712E-1
3.366666667E0,1.403486748E-2,2.213583708E-1
3.400000000E0,1.369487098E-2,2.277747413E-1
3.433333333E0,1.351886185E-2,2.329827456E-1
3.466666667E0,1.345941969E-2,2.374173759E-1
3.500000000E0,1.363898065E-2,2.401083702E-1
3.533333333E0,1.362251302E-2,2.411628393E-1
3.566666667E0,1.406430291E-2,2.398649269E-1
3.600000000E0,1.403605169E-2,2.370083423E-1
3.633333333E0,1.435134996E-2,2.335484399E-1
3.666666667E0,1.426046294E-2,2.294339081E-1
3.700000000E0,1.446487837E-2,2.247982671E-1
3.733333333E0,1.469026472E-2,2.196951715E-1
3.766666667E0,1.489734158E-2,2.143668536E-1
3.800000000E0,1.513242198E-2,2.086745385E-1
3.833333333E0,1.511082666E-2,2.022682918E-1
3.866666667E0,1.514206410E-2,1.957863527E-1
3.900000000E0,1.557011859E-2,1.901298491E-1
3.933333333E0,1.559712322E-2,1.856100348E-1
3.966666667E0,1.573209922E-2,1.831514276E-1
4.000000000E0,1.612015320E-2,1.822539090E-1
4.033333333E0,1.636835410E-2,1.826416848E-1
4.066666667E0,1.639765468E-2,1.842023564E-1
4.100000000E0,1.604776510E-2,1.874458112E-1
4.133333333E0,1.555881024E-2,1.925214406E-1
