t,x,y
3.533333333E0,-2.974048318E-1,1.864674481E-1
3.566666667E0,-3.087286193E-1,2.094216082E-1
3.600000000E0,-3.225547154E-1,2.486707726E-1
3.633333333E0,-3.320164731E-1,2.924076708E-1
3.666666667E0,-3.353787230E-1,3.329233933E-1
3.700000000E0,-3.338866477E-1,3.667932392E-1
3.733333333E0,-3.317558851E-1,3.725314502E-1
3.766666667E0,-3.307374011E-1,3.760043345E-1
3.800000000E0,-3.316726069E-1,3.708741797E-1
3.833333333E0,-3.335788895E-1,3.583853681E-1
3.866666667E0,-3.355392118E-1,3.433741650E-1
3.900000000E0,-3.367699490E-1,3.263334362E-1
3.933333333E0,-3.361534158E-1,3.062287608E-1
3.966666667E0,-3.318092609E-1,2.834638352E-1
4.000000000E0,-3.231728466E-1,2.555561534E-1
4.033333333E0,-3.103760372E-1,2.257655049E-1
4.066666667E0,-2.936002035E-1,1.967909545E-1
4.100000000E0,-2.738446647E-1,1.690742100E-1
4.133333333E0,-2.519008918E-1,1.445578509E-1
4.166666667E0,-2.326160595E-1,1.270713245E-1
4.200000000E0,-2.153084205E-1,1.146019448E-1
4.233333333E0,-1.954917512E-1,1.022826861E-1
4.266666667E0,-1.727059839E-1,8.972350082E-2
4.300000000E0,-1.488722150E-1,7.689977157E-2
4.333333333E0,-1.303248646E-1,6.630095232E-2
4.366666667E0,-1.323174531E-1,6.658938968E-2
4.400000000E0,-1.338498958E-1,6.644632596E-2
4.433333333E0,-1.370402208E-1,6.666762928E-2
4.466666667E0,-1.460089125E-1,7.031079562E-2
4.500000000E0,-1.606903354E-1,7.647070546E-2
4.533333333E0,-1.791135431E-1,8.533428851E-2
4.566666667E0,-1.992045209E-1,9.599455387E-2
4.600000000E0,-2.193008032E-1,1.078834373E-1
4.633333333E0,-2.378645904E-1,1.210264672E-1
4.666666667E0,-2.544588303E-1,1.345941685E-1
4.700000000E0,-2.666039004E-1,1.475246328E-1
4.733333333E0,-2.755217509E-1,1.603868935E-1
4.766666667E0,-2.837627826E-1,1.765461929E-1
4.800000000E0,-2.823572905E-1,2.116796707E-1
4.833333333E0,-2.978255639E-1,2.453741399E-1
4.866666667E0,-3.108064106E-1,2.844386330E-1
4.900000000E0,-3.189197736E-1,3.274918999E-1
4.933333333E0,-3.201040751E-1,3.651643603E-1
4.966666667E0,-3.172075615E-1,3.889271044E-1
5.000000000E0,-3.179307781E-1,4.171311312E-1
5.033333333E0,-3.175013332E-1,4.177538356E-1
5.066666667E0,-3.268764938E-1,4.149287034E-1
5.100000000E0,-3.215590370E-1,3.967409094E-1
5.133333333E0,-3.237501005E-1,3.813328028E-1
5.166666667E0,-3.244379039E-1,3.624972940E-1
5.200000000E0,-3.225743668E-1,3.406043839E-1
5.233333333E0,-3.175793709E-1,3.150546700E-1
5.266666667E0,-3.077364593E-1,2.849601566E-1
5.300000000E0,-2.956862037E-1,2.560983892E-1
5.333333333E0,-2.787885350E-1,2.273837786E-1
5.366666667E0,-2.601133802E-1,2.013242394E-1
5.400000000E0,-2.431800898E-1,1.804511465E-1
5.433333333E0,-2.263936194E-1,1.653512989E-1
5.466666667E0,-2.098680578E-1,1.512189082E-1
5.500000000E0,-1.884626195E-1,1.386947456E-1
5.533333333E0,-1.642029955E-1,1.245280509E-1
5.566666667E0,-1.414044520E-1,1.126902613E-1
5.600000000E0,-1.210645297E-1,1.029015222E-1
5.633333333E0,-1.228782431E-1,1.032835008E-1
5.666666667E0,-1.242779248E-1,1.033168949E-1
5.700000000E0,-1.284452681E-1,1.039284309E-1
5.733333333E0,-1.399021307E-1,1.083891957E-1
5.766666667E0,-1.590120747E-1,1.171414588E-1
5.800000000E0,-1.772839528E-1,1.266123767E-1
5.833333333E0,-1.963377397E-1,1.372596655E-1
5.866666667E0,-2.153367948E-1,1.494513900E-1
5.900000000E0,-2.337570901E-1,1.635271206E-1
5.933333333E0,-2.479219661E-1,1.775796757E-1
5.966666667E0,-2.579271611E-1,1.906825335E-1
6.000000000E0,-2.648542515E-1,2.040314588E-1
6.033333333E0,-2.743617475E-1,2.231810460E-1
6.066666667E0,-2.877654923E-1,2.510118111E-1
6.100000000E0,-3.023523794E-1,2.875021312E-1
6.133333333E0,-3.140860977E-1,3.301197523E-1
6.166666667E0,-3.192306988E-1,3.714771314E-1
6.200000000E0,-3.183521625E-1,4.084074869E-1
6.233333333E0,-3.146823843E-1,4.341033304E-1
6.266666667E0,-3.159343079E-1,4.523573414E-1
6.300000000E0,-3.168416851E-1,4.509582131E-1
6.333333333E0,-3.182148322E-1,4.398798097E-1
6.366666667E0,-3.204474315E-1,4.257440036E-1
6.400000000E0,-3.177451486E-1,3.995131176E-1
6.433333333E0,-3.180577226E-1,3.803931877E-1
6.466666667E0,-3.162032580E-1,3.605030704E-1
6.500000000E0,-3.102525316E-1,3.350637977E-1
6.533333333E0,-3.009925393E-1,3.088499525E-1
6.566666667E0,-2.890406870E-1,2.810223275E-1
6.600000000E0,-2.735318501E-1,2.509547959E-1
6.633333333E0,-2.537904562E-1,2.224981172E-1
6.666666667E0,-2.307806609E-1,1.974057626E-1
6.700000000E0,-2.111790996E-1,1.796723550E-1
6.733333333E0,-1.898410949E-1,1.639332108E-1
6.766666667E0,-1.709639708E-1,1.524365488E-1
6.800000000E0,-1.488774392E-1,1.395071698E-1
6.833333333E0,-1.274261461E-1,1.279235823E-1
6.866666667E0,-1.191419580E-1,1.236265777E-1
6.900000000E0,-1.219711875E-1,1.243633892E-1
6.933333333E0,-1.243683170E-1,1.245744438E-1
6.966666667E0,-1.304560476E-1,1.258847531E-1
7.000000000E0,-1.438580954E-1,1.312031009E-1
7.033333333E0,-1.614422941E-1,1.390985352E-1
7.066666667E0,-1.800676557E-1,1.487540115E-1
7.100000000E0,-1.983131285E-1,1.588904181E-1
7.133333333E0,-2.165577269E-1,1.705948722E-1
7.166666667E0,-2.336541274E-1,1.833407698E-1
7.200000000E0,-2.469933555E-1,1.957246312E-1
7.233333333E0,-2.578145225E-1,2.086016150E-1
7.266666667E0,-2.663615625E-1,2.235581685E-1
7.300000000E0,-2.772980913E-1,2.444127051E-1
7.333333333E0,-2.917073428E-1,2.739665268E-1
7.366666667E0,-3.061276412E-1,3.117936804E-1
7.400000000E0,-3.167508996E-1,3.537273869E-1
7.433333333E0,-3.201507592E-1,3.944644139E-1
7.466666667E0,-3.181812809E-1,4.272690165E-1
7.500000000E0,-3.185462332E-1,4.579938307E-1
7.533333333E0,-3.172933501E-1,4.644743819E-1
7.566666667E0,-3.186487417E-1,4.608617075E-1
7.600000000E0,-3.211211705E-1,4.484944931E-1
7.633333333E0,-3.188325779E-1,4.228547640E-1
7.666666667E0,-3.202381934E-1,4.031705793E-1
7.700000000E0,-3.196926552E-1,3.835640721E-1
7.733333333E0,-3.162268197E-1,3.601398891E-1
7.766666667E0,-3.112614163E-1,3.351838830E-1
7.800000000E0,-3.032115591E-1,3.077825820E-1
7.833333333E0,-2.891471450E-1,2.758529044E-1
7.866666667E0,-2.706089119E-1,2.437544059E-1
7.900000000E0,-2.455688596E-1,2.116364219E-1
7.933333333E0,-2.229337780E-1,1.888963737E-1
7.966666667E0,-2.040231155E-1,1.732729310E-1
8.000000000E0,-1.852831476E-1,1.605153959E-1
8.033333333E0,-1.663063523E-1,1.489740617E-1
8.066666667E0,-1.429101918E-1,1.353128481E-1
8.100000000E0,-1.221835048E-1,1.247551346E-1
8.133333333E0,-1.226141614E-1,1.247028416E-1
8.166666667E0,-1.244781970E-1,1.250688323E-1
8.200000000E0,-1.262879551E-1,1.247718965E-1
8.233333333E0,-1.349444821E-1,1.278525303E-1
8.266666667E0,-1.499562692E-1,1.337471529E-1
8.300000000E0,-1.685508583E-1,1.425453196E-1
8.333333333E0,-1.877977660E-1,1.525942812E-1
8.366666667E0,-2.047397432E-1,1.626394275E-1
8.400000000E0,-2.222298260E-1,1.741845045E-1
8.433333333E0,-2.379395244E-1,1.867605859E-1
8.466666667E0,-2.508753984E-1,1.997234295E-1
8.500000000E0,-2.605659051E-1,2.124251023E-1
8.533333333E0,-2.700147079E-1,2.291982027E-1
8.566666667E0,-2.821473411E-1,2.528083948E-1
8.600000000E0,-2.970231210E-1,2.847287786E-1
8.633333333E0,-3.109030181E-1,3.243099069E-1
8.666666667E0,-3.201811998E-1,3.671637086E-1
8.700000000E0,-3.221101151E-1,4.055981905E-1
8.733333333E0,-3.195493058E-1,4.350272928E-1
8.766666667E0,-3.206734519E-1,4.627244071E-1
8.800000000E0,-3.206584012E-1,4.664889491E-1
8.833333333E0,-3.225777241E-1,4.600376399E-1
8.866666667E0,-3.200643940E-1,4.346332890E-1
8.900000000E0,-3.217182268E-1,4.184086605E-1
8.933333333E0,-3.228368159E-1,4.004173402E-1
8.966666667E0,-3.216011023E-1,3.796107499E-1
9.000000000E0,-3.188424638E-1,3.581458477E-1
9.033333333E0,-3.134171900E-1,3.318175051E-1
9.066666667E0,-3.030883073E-1,3.010182648E-1
9.100000000E0,-2.876374404E-1,2.681737674E-1
9.133333333E0,-2.648174619E-1,2.327338791E-1
9.166666667E0,-2.417476102E-1,2.045282730E-1
9.200000000E0,-2.195813595E-1,1.837906321E-1
9.233333333E0,-2.013577319E-1,1.691848076E-1
9.266666667E0,-1.830952411E-1,1.572884481E-1
