<<<<<<< Updated upstream
% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=276077, Sat Mar 20 03:37:24 2021, <python>{}</python>
1 10 0.47894122350818324 1.0000437509570452 332.737665954509 3.3273766595450900e+02 332.7966363915674 332.9187194472293   
=======
% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=142807, Thu Mar 18 13:48:45 2021, <python>{}</python>
1 8 0.49727570700220486 1.0000375007031337 332.65709151059457 3.3265709151059457e+02 332.6974321707394 332.81341077872537   
2 16 0.5517652697105263 1.4040961450012877 332.595825046863 3.3259582504686301e+02 332.6442716747678 332.86632214304535   
3 24 0.5894359582543077 1.6736421713285585 332.59512359310406 3.3259512359310406e+02 332.63051912287557 332.82818970750077   
4 32 0.5576851925289977 1.9390804850135133 332.59512359310406 3.3259809468115174e+02 332.648751543985 332.7272044759457   
5 40 0.5699228384900078 1.8013256087757519 332.59512177578944 3.3259512177578944e+02 332.61045263557753 332.66329073484303   
>>>>>>> Stashed changes
