t,x,y
4.125000000E-1,5.634836295E-2,-1.704476672E-1
4.166666667E-1,5.492124394E-2,-1.710375812E-1
4.208333333E-1,5.417302517E-2,-1.712761821E-1
4.250000000E-1,5.302777722E-2,-1.717218306E-1
4.291666667E-1,5.180824816E-2,-1.723541727E-1
4.333333333E-1,5.122747408E-2,-1.723977631E-1
4.375000000E-1,5.062336833E-2,-1.725049202E-1
4.416666667E-1,4.959702759E-2,-1.730479368E-1
4.458333333E-1,4.918104262E-2,-1.730813724E-1
4.500000000E-1,4.888121217E-2,-1.730492832E-1
4.541666667E-1,4.808791273E-2,-1.733643051E-1
4.583333333E-1,4.785788813E-2,-1.736764428E-1
4.625000000E-1,4.794399333E-2,-1.734196725E-1
4.666666667E-1,4.755238487E-2,-1.736516522E-1
4.708333333E-1,4.744345786E-2,-1.737663765E-1
4.750000000E-1,4.769029244E-2,-1.736748018E-1
4.791666667E-1,4.778441830E-2,-1.735665660E-1
4.833333333E-1,4.774407606E-2,-1.737302112E-1
4.875000000E-1,4.820625474E-2,-1.734594948E-1
4.916666667E-1,4.851101110E-2,-1.731637510E-1
4.958333333E-1,4.851989833E-2,-1.733335793E-1
5.000000000E-1,4.934712057E-2,-1.730610899E-1
5.041666667E-1,4.999943226E-2,-1.727284120E-1
5.083333333E-1,5.031435556E-2,-1.727257162E-1
5.125000000E-1,5.092226894E-2,-1.726360047E-1
5.166666667E-1,5.180062387E-2,-1.721308114E-1
5.208333333E-1,5.221896668E-2,-1.720333825E-1
5.250000000E-1,5.310328908E-2,-1.718342294E-1
5.291666667E-1,5.415283568E-2,-1.713279158E-1
5.333333333E-1,5.489661504E-2,-1.710109936E-1
5.375000000E-1,5.559109942E-2,-1.708134601E-1
5.416666667E-1,5.679310701E-2,-1.703586319E-1
5.458333333E-1,5.770811178E-2,-1.699957012E-1
5.500000000E-1,5.846943647E-2,-1.697150786E-1
5.541666667E-1,5.965817659E-2,-1.693135341E-1
5.583333333E-1,6.082045633E-2,-1.687114716E-1
5.625000000E-1,6.157112284E-2,-1.683155007E-1
5.666666667E-1,6.268031529E-2,-1.679411131E-1
5.708333333E-1,6.384572105E-2,-1.673879442E-1
5.750000000E-1,6.483364183E-2,-1.669032405E-1
5.791666667E-1,6.589542171E-2,-1.665673454E-1
5.833333333E-1,6.712386723E-2,-1.659426953E-1
5.875000000E-1,6.815596370E-2,-1.654646281E-1
5.916666667E-1,6.934274726E-2,-1.650747106E-1
5.958333333E-1,7.050843184E-2,-1.643287740E-1
6.000000000E-1,7.144910023E-2,-1.638059435E-1
6.041666667E-1,7.259227688E-2,-1.632096513E-1
6.083333333E-1,7.395262313E-2,-1.625682576E-1
6.125000000E-1,7.487620260E-2,-1.621115283E-1
6.166666667E-1,7.605028758E-2,-1.615876872E-1
6.208333333E-1,7.735926327E-2,-1.608187953E-1
6.250000000E-1,7.833599154E-2,-1.603479630E-1
6.291666667E-1,7.917796854E-2,-1.600804416E-1
6.333333333E-1,8.053663108E-2,-1.591759652E-1
6.375000000E-1,8.154463418E-2,-1.584772232E-1
6.416666667E-1,8.242681795E-2,-1.580763234E-1
6.458333333E-1,8.368492013E-2,-1.574081478E-1
6.500000000E-1,8.468375952E-2,-1.566063191E-1
6.541666667E-1,8.554941566E-2,-1.560914662E-1
6.583333333E-1,8.675434132E-2,-1.554462603E-1
6.625000000E-1,8.781582789E-2,-1.547839521E-1
6.666666667E-1,8.858543765E-2,-1.543224058E-1
6.708333333E-1,8.957820607E-2,-1.536506824E-1
6.750000000E-1,9.066833320E-2,-1.530152975E-1
6.791666667E-1,9.135874474E-2,-1.523707729E-1
6.833333333E-1,9.225919331E-2,-1.518679058E-1
6.875000000E-1,9.335152119E-2,-1.511254087E-1
6.916666667E-1,9.405386341E-2,-1.506144260E-1
6.958333333E-1,9.491093367E-2,-1.500192153E-1
7.000000000E-1,9.573870227E-2,-1.495506302E-1
7.041666667E-1,9.645276914E-2,-1.489302860E-1
7.083333333E-1,9.729656618E-2,-1.482842900E-1
7.125000000E-1,9.808820419E-2,-1.478716628E-1
7.166666667E-1,9.881622868E-2,-1.473538483E-1
7.208333333E-1,9.947634563E-2,-1.466623237E-1
7.250000000E-1,1.001613989E-1,-1.461955186E-1
7.291666667E-1,1.007806396E-1,-1.458964156E-1
7.333333333E-1,1.014463268E-1,-1.452612747E-1
7.375000000E-1,1.020490363E-1,-1.447361169E-1
7.416666667E-1,1.024578875E-1,-1.443657766E-1
7.458333333E-1,1.030618645E-1,-1.441027495E-1
7.500000000E-1,1.037463114E-1,-1.435411454E-1
7.541666667E-1,1.042378300E-1,-1.431382169E-1
7.583333333E-1,1.045891707E-1,-1.429189362E-1
7.625000000E-1,1.051997891E-1,-1.424866479E-1
7.666666667E-1,1.054969669E-1,-1.420684708E-1
7.708333333E-1,1.056450428E-1,-1.418670217E-1
7.750000000E-1,1.061064394E-1,-1.416300761E-1
